Feature,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,buds
MRPL17,YNL252C,32.9911795,33.01832029,32.97441085,32.61635596,32.52843488,30.31917765,27.460817,23.79448509,22.75440153,21.17505257,19.33375188,16.40626882,4.605053848,4.648206382,4.720418065,4.82918948,4.999106746,5.2788462,5.521631176,5.626031752,5.198974564,4.699683779,4.16358846,3.711588389,26.96511628
SSE1,YPL106C,428.9305456,417.5499678,400.7687904,383.0916502,349.1995301,352.9702124,354.0902715,323.1873008,320.5577926,302.7510759,273.6789082,227.8744661,2032.452688,2037.3781,2055.890264,2093.090064,2163.892335,2264.257878,2362.171759,2444.949899,2429.495657,2444.814173,2497.652428,2626.107919,26.96
CAM1,YPL048W,253.8622673,254.2200724,255.971021,258.2934499,265.5165887,265.1150658,265.3717744,272.9044798,264.6718414,261.7363674,262.4134559,271.7217588,757.5308503,763.6203871,775.9296696,798.1702634,840.5973137,873.5183986,910.0484581,936.296567,927.9634154,959.4636045,996.9974327,1039.70508,26.96
PMR1,YGL167C,37.02270445,36.79399647,36.71230741,37.03374453,37.62012157,39.36823569,42.03472242,47.66558133,48.54236358,46.92238559,42.24700479,33.5602073,39.12135129,40.19567406,41.95616811,44.57326118,48.19087559,56.20227319,58.08866174,58.49337906,57.9188503,61.98504528,67.261363,74.32035997,26.90697674
NUT1,YGL151W,12.07275156,11.48365345,10.74193424,9.946110148,8.619690134,8.239227459,8.348285634,9.699332097,9.102785321,8.789324923,8.746056614,9.488132467,1.277850527,1.303803594,1.348569936,1.422943647,1.549553732,1.680954624,1.832344355,1.954976808,1.957531872,1.863207277,1.695765255,1.451725734,26.8
FAA4,YMR246W,208.2790689,207.0427325,205.697038,203.7610396,202.7796372,197.7061718,192.4428069,185.5672945,193.6338456,193.4815967,186.9592557,165.4723103,111.2133981,114.8911742,120.3225123,128.8011364,143.0261045,153.8700952,158.2710505,160.9858533,165.0223476,173.0526653,177.6126905,175.4303277,26.8
MNN2,YBR015C,79.43872042,80.56646768,81.95163314,83.87574105,86.42559702,89.81367093,92.76967466,94.7630047,95.88573249,94.65773208,90.59268407,82.79109483,16.78036013,16.7528706,16.45340934,16.01602917,15.50181668,11.45821187,8.702385877,6.832566289,9.03053955,9.75247261,8.994119091,5.004412404,26.77647059
VPS4,YPR173C,96.16477473,96.00319231,95.48836595,94.6907321,92.88531436,91.89704236,90.06426528,85.18561645,84.24199035,87.21614149,94.69251714,109.0527712,27.06001165,24.97693501,22.50138381,19.23760996,14.84203526,11.87325975,9.560765078,8.022070094,6.772135356,5.248096307,3.645765634,1.693023288,26.75294118
VNX1,YNL321W,15.62312072,14.66135765,13.5306096,12.31766474,10.69043192,9.510652523,9.365464762,12.35017647,13.60710025,13.88448351,13.41408293,11.59244641,1.732840811,1.720026317,1.728384409,1.767938846,1.881152653,2.016446243,1.83780967,1.730845436,2.123617196,2.845420625,3.519161324,3.933656557,26.72
TDH2,YJR009C,5833.515811,5791.474299,5745.077867,5693.005843,5625.807122,5568.143622,5546.842093,5649.230052,5573.869559,5516.187229,5467.051892,5453.612869,866.6228878,866.7900763,860.4846815,843.5995719,791.1543587,794.7916482,795.1559214,808.0324507,836.6690426,776.2618528,709.7960909,661.4021727,26.69411765
HHT1,YBR010W,1612.115844,1606.068679,1602.736362,1596.011152,1602.352172,1567.451895,1526.821684,1481.5408,1453.734902,1463.675992,1509.720312,1601.528592,528.4083229,531.88722,537.3166203,545.9519511,559.2706873,570.7347928,600.9625244,625.5244964,615.4059169,613.3379348,615.0816102,626.9005608,26.64
DAL2,YIR029W,47.66144662,49.07357962,50.89711554,52.91013683,55.98417701,57.1677562,58.41744329,60.60409833,63.59264527,65.55043206,66.5216441,65.38931219,36.94462186,35.93038741,34.90347752,33.73902882,32.62081164,33.31435559,31.30768613,28.47249245,24.9790679,26.16123203,31.40498299,42.96853524,26.6
APL5,YPL195W,19.91428419,19.57270922,19.25331005,19.0199821,18.86142883,19.09231974,19.36044197,19.54134268,19.03240041,18.84731661,18.80904802,19.1841959,14.36711776,14.23636038,14.2222925,14.36433917,14.94692514,15.57497714,15.71466171,15.55396706,14.71291432,14.63337324,14.83414368,15.46361549,26.6
GIP3,YPL137C,16.85912498,16.47986522,15.88750777,15.44639988,14.02497856,15.25188035,17.46490222,21.79133032,23.71121559,24.50348206,24.29219502,23.04914944,6.758546638,6.610206929,6.514334728,6.421962986,6.262292563,7.154015867,8.068774561,8.820560597,8.295570458,8.068277315,8.183838143,9.092067111,26.6
LYS12,YIL094C,641.3104879,640.3772654,638.2588315,635.5797513,627.8418461,626.6745598,628.0431009,636.8521656,637.4925573,636.6523246,634.2954549,630.8559645,1143.794741,1150.136424,1158.692268,1172.020855,1193.980821,1212.683094,1205.358795,1174.350272,1100.045725,1022.68501,971.0520293,979.0857491,26.59302326
HHO1,YPL127C,102.8923935,107.0910413,113.4451915,120.1708321,135.18365,134.0297857,127.3904621,112.3325849,101.6821243,98.62194011,101.3232054,112.8130704,97.22452123,96.54209562,96.20897099,96.31945425,97.90515004,99.3038556,101.4803235,102.3748598,97.69083396,93.12944456,88.5678407,84.99789411,26.56976744
VIP1,YLR410W,35.39503563,35.41213135,35.36627229,35.28712775,35.05125717,35.00851624,34.84397443,34.22186535,34.29869607,33.87235884,33.032799,31.4846047,56.24410656,57.20281353,58.61459568,60.83469748,64.42795167,67.41520253,67.94745001,67.05090151,64.29485276,64.3109721,65.45246324,68.41887211,26.56
ARO4,YBR249C,791.1908171,788.5960776,784.7468593,780.5723307,772.428908,770.9224446,769.8709958,765.0502995,778.497224,785.4092042,787.7525813,777.8942121,1656.21429,1628.388948,1583.330215,1504.303248,1342.800117,1307.077817,1299.305937,1323.344817,1349.018309,1270.670282,1195.733047,1158.342802,26.53333333
DID2,YKR035W-A,87.08852271,89.68762035,93.92711402,98.66935367,109.0572307,110.0042187,108.1715483,99.83051772,102.2236547,101.7041973,97.31973716,83.47563716,29.37085663,28.12528991,26.98793975,25.65081631,24.1357621,25.73888706,29.92162358,35.6275979,42.1965718,41.13930356,31.96763198,10.00448166,26.48837209
EMP47,YFL048C,58.04429841,58.09343469,58.32378022,58.62154984,59.8332661,59.68370028,59.07947114,57.62634262,56.42320234,54.71313613,52.40325003,49.20833582,38.06428754,36.35052586,34.1927561,30.89305711,25.30086586,25.09463673,23.32729218,22.57459839,22.60810629,21.91954963,22.15707956,24.16736473,26.46511628
SFT2,YBL102W,84.86963302,85.18129742,86.1059269,87.43644698,90.59221811,91.78203841,92.53489459,94.74845868,85.80913156,82.10876044,81.86364901,90.09524212,23.34518756,23.26751903,23.17857068,23.11738136,23.20560394,22.38489884,23.82409122,25.59723179,26.7616481,26.53430489,25.41250829,23.02265673,26.44444444
REE1,YJL217W,45.02168923,46.39865705,48.19571356,50.44561914,53.45880303,56.82787049,59.73034274,61.57192508,57.67963161,66.34002946,87.34271208,130.5358198,43.4954097,43.92342192,44.08839812,44.02944721,43.59193583,40.42038558,38.49719942,36.89065654,36.01875312,36.84314191,40.93343472,49.93705339,26.4
YKR018C,YKR018C,46.54818107,47.45089097,49.32947523,51.69424668,57.54445736,58.42191177,57.7011557,55.43350458,48.55677767,44.24897959,40.86641124,40.33280328,18.60953035,18.8503705,19.44692562,20.591859,22.7455181,24.91318462,28.23380948,31.3957758,32.38206571,30.8452338,26.77030575,19.28962548,26.4
PNP1,YLR209C,61.62799638,62.51197722,63.4336003,63.99505002,65.17422976,62.88643101,59.90191536,56.82029201,56.56006633,57.7730313,61.10745989,67.14691856,47.15516964,48.66127128,50.36142042,52.58691147,55.35932455,56.07307083,56.48014251,57.59867215,63.04725102,68.79812736,71.78453593,68.90789594,26.4
ERG2,YMR202W,235.3116738,238.4478705,242.0767546,246.9677031,252.2970291,261.4899948,268.3457817,265.1945455,276.6977839,286.0525234,293.0913621,294.3301667,266.204238,270.437588,275.9552139,283.7887628,294.7922511,304.2357234,316.2593043,325.4948949,322.8479709,326.099515,338.0574434,366.1711717,26.4
PPA2,YMR267W,32.74065202,31.5540114,30.36702176,29.24276674,28.15089552,27.80506226,27.42443713,26.63731767,22.86497899,21.25351013,21.14165427,24.14688187,4.840264558,4.416797613,3.88463418,3.075061417,1.704695521,1.441698578,1.591053014,2.048221957,2.124713084,1.926560188,1.76680085,1.755372123,26.35555556
KEL3,YPL263C,51.19057487,50.96299912,50.26883382,49.30451158,46.81660838,45.79870015,45.7319499,48.69168042,50.82806027,48.7875231,43.04752951,31.31097529,16.85637207,16.77808342,17.6703262,19.78617999,24.59371043,32.70839378,34.22693961,33.09390502,25.7689654,22.4933764,21.4171826,24.99772988,26.32307692
MET6,YER091C,2085.528288,2043.965024,1990.473631,1930.984638,1833.612962,1792.331403,1778.242576,1825.942029,1820.924474,1799.192872,1764.787005,1711.915693,65342.79704,65370.82333,65410.10298,65482.21746,65641.1905,65497.18272,65526.94678,65212.38282,63855.52937,63036.89531,62528.62443,62602.54237,26.32183908
AAT1,YKL106W,47.758237,48.07565169,48.34533806,48.41874004,48.49891793,47.45165796,46.59271801,46.44544164,48.99377909,51.24499273,53.9441704,56.47105036,6.867620581,7.002779175,7.168876679,7.393307752,7.707153552,8.016882793,8.026778025,7.732653242,6.784116286,5.695766307,4.653527663,3.931055082,26.20833333
ADE6,YGR061C,184.8196923,183.3483253,181.4510398,179.2979112,175.7126431,174.3740906,172.8921967,170.39371,165.571544,162.8578486,161.8018827,164.2406501,1457.516991,1465.884486,1480.286784,1505.316701,1552.307,1579.179543,1602.63275,1614.073191,1595.436695,1612.054226,1649.533028,1718.697895,26.2
TGL1,YKL140W,25.81036157,24.21580291,22.55338132,20.85160032,19.18230683,17.68834176,17.06233987,19.08645997,17.30828974,15.16132309,12.35171077,8.810623812,12.1634338,13.11329417,14.33547133,16.21776516,19.50834344,19.63885395,18.10993005,15.28778122,11.77896128,10.49026762,9.801296515,9.694838557,26.2
ERG3,YLR056W,221.8188128,225.5917631,229.8748105,235.5901158,241.2695711,252.3188059,264.6590959,280.4543358,288.7316345,283.7791815,264.5534819,225.2651815,67.06313343,67.68810699,68.83547016,70.88356141,74.86284515,77.65123999,77.80719422,76.45350186,73.20839636,72.70184193,72.74091101,73.57094452,26.2
FAR8,YMR029C,25.01984876,25.6665293,26.52665852,27.25156058,29.07235879,27.74152561,25.92566323,24.80893086,22.25914146,20.65186382,19.94562983,21.03274139,6.233285567,6.557395011,7.019732083,7.69685223,8.667777384,9.60207699,10.7273645,11.19041935,8.881720402,7.467076628,6.899780896,8.100401181,26.2
MET2,YNL277W,29.96361164,25.44947516,20.52092033,16.84433442,10.47642874,16.73984749,28.40109367,49.91559655,57.81061899,57.83083127,49.01582149,28.10530242,26.07009415,26.6490067,27.43762624,28.63646844,30.59038104,31.36764595,32.347991,32.70278759,31.16739939,31.28963713,32.4475185,35.29680942,26.2
CRZ1,YNL027W,21.0988832,21.2003996,21.39730424,21.72146972,22.5774838,22.90014322,23.45642324,25.22224705,25.61166043,25.97474805,26.53181995,27.8106344,2.03663461,2.102587326,2.096170893,1.996746478,1.694043208,1.1617506,1.014646472,0.988258594,1.260984399,1.179715029,0.907805389,0.318786126,26.2
ARO8,YGL202W,623.2299445,619.6168855,614.9298878,609.2661407,600.5445406,594.1078626,588.8358027,585.4893298,584.9967019,587.4214128,593.8326423,604.9440417,1846.03578,1856.711503,1854.641785,1834.811821,1771.249936,1710.549585,1614.305158,1510.762622,1443.857017,1376.31419,1329.881732,1321.809078,26.13636364
GDH1,YOR375C,870.235565,875.6406148,880.4878806,884.2896434,884.9905495,880.7500002,884.142526,916.6571011,950.6079058,963.7992358,961.0641858,927.4568061,7840.404914,7896.634906,7932.108927,7958.016223,7958.490123,7733.926884,7457.049035,7085.788487,6682.396304,6546.993403,6585.051317,6875.389436,26.13333333
PYC2,YBR218C,137.0737321,135.6730837,134.3166362,132.9516188,131.752909,130.4295079,130.126277,133.293397,131.0906122,129.8517157,129.1292583,129.8442528,175.5594916,177.7087664,180.6209927,184.7512863,190.9505377,198.5557261,194.1211722,184.756876,171.0389921,166.0397081,167.2945634,179.3503613,26.09302326
GGA2,YHR108W,60.86596282,59.30643104,57.1871678,54.86548796,50.74763072,49.64782668,49.37135143,50.57601072,49.95633662,49.3743226,49.0345716,49.47463257,82.87555825,80.44577997,79.43183214,79.91153938,84.27930499,96.98639819,102.2026716,103.8311636,93.01454099,86.47522442,86.72425489,100.9819696,26
SSP120,YLR250W,76.74432374,77.63814714,79.81688023,82.29936188,90.45961349,89.12697235,84.00668234,70.94890279,62.33917245,59.81827127,62.40035438,72.84639251,98.50662027,98.46808677,95.31226679,85.17427801,63.13294396,54.74114626,52.37116342,57.21845467,72.54748949,71.76380248,63.77424471,44.76448487,26
STV1,YMR054W,29.38612929,29.78262805,30.4246359,31.24527931,32.99757995,33.48059955,34.067288,36.06855291,35.75426578,34.05745039,30.74836473,25.33218949,11.39699192,11.40485427,11.46802522,11.63806719,12.09568257,12.27087615,12.19974994,11.89748465,11.55270938,11.36439561,11.45061171,11.97110268,26
MIR1,YJR077C,329.7873794,343.7987377,362.4436785,382.5299616,419.9659325,426.4227582,417.4822853,375.0155787,365.571551,366.8466506,377.2106011,398.9648353,394.4117214,407.3327432,423.267296,446.7008078,483.5813128,485.7669421,493.8310589,492.7832546,475.3009807,473.8510016,477.3768015,486.9409201,25.97701149
GCN20,YFR009W,89.93851942,88.87478015,87.28271172,85.43399515,81.83825918,80.91982985,79.92665907,77.45168298,76.50207832,76.36939489,77.21910262,79.53557699,77.28874633,78.34606767,80.08763446,82.72356433,86.34084235,93.79288089,98.13472052,100.5779417,96.3063627,97.47672874,102.8260848,115.9307841,25.96666667
KEL1,YHR158C,15.88045407,15.8352701,15.67204215,15.3636022,14.88434094,13.87588357,13.17596688,14.1288482,14.49709848,13.61699428,11.77606234,8.381886095,9.392984569,9.005453804,8.67443532,8.378675719,8.241595338,8.392853126,9.408681774,10.61314991,11.42890226,12.17824912,11.46409684,8.162601236,25.96666667
ERG5,YMR015C,53.61373931,53.26323097,52.45596148,51.44294773,48.93701801,48.48713434,48.5185389,49.41237163,50.57284168,50.93048016,51.09219802,51.10025662,39.43875602,39.0807423,38.8122988,38.51348815,37.93249767,40.19598718,41.92889771,42.86689515,40.23542925,37.49453279,35.23122987,34.78357499,25.93333333
SST2,YLR452C,41.77709356,41.15786647,40.38192633,39.58869219,38.16878123,38.17157607,38.45386649,39.06637431,37.8220703,37.14506117,36.85384841,37.68179544,7.003700521,6.937953281,6.871652245,6.799281027,6.732216481,6.61885186,7.116085018,7.498900616,6.952755902,6.874542573,7.152096181,8.059099814,25.92307692
ADH3,YMR083W,477.0081403,473.2068863,466.8968526,459.3910218,443.138442,438.0224275,439.8398596,463.0249588,464.864254,456.0593986,437.9144861,408.3736621,874.3298655,881.6562249,890.2026855,902.0305164,916.4367299,929.4851842,938.9731123,936.3882785,905.1729026,882.591664,895.4519579,975.864868,25.90697674
YRO2,YBR054W,328.6823063,329.9470376,332.433005,336.6270612,342.0273222,352.9894361,366.3266737,383.8572069,387.0130984,384.5081039,373.3888151,351.4313454,46.63115238,56.43589008,68.56874292,85.43697527,111.5107683,124.5147435,121.6016272,115.9948952,124.1733203,122.4616798,113.0735454,91.67899954,25.89534884
MRPL13,YKR006C,40.87564986,40.19584719,39.20791412,37.92246623,36.10263255,34.19832811,32.12261794,29.82327465,28.2659132,26.85731237,26.00582616,26.04732493,12.48759103,12.85881835,12.89568758,12.53707662,11.37582322,8.646004665,6.406508087,4.718890319,5.825958115,6.619392791,6.9893952,6.116765761,25.89411765
OST3,YOR085W,89.27447934,88.43367059,87.53830318,86.56303171,85.57735144,84.29102224,83.52056436,84.61081496,84.04894361,84.85420817,87.11256921,91.70721499,96.43765848,98.69478108,101.3798654,104.2748081,105.8812405,112.3068663,118.5036391,122.3587076,113.5665962,107.7406455,100.7257637,93.14396561,25.87692308
TPO1,YLL028W,72.85122153,72.36458178,71.82048494,71.29123741,70.35250568,70.50557144,71.48992032,74.57497476,73.83141609,74.53685626,76.67407349,81.89356873,2.13183984,2.084389886,2.090271951,2.178594804,2.458246064,2.71370496,2.854672549,2.917813823,2.832652668,2.724088704,2.376436193,1.643144033,25.875
REH1,YLR387C,43.14096352,41.40574118,39.43393152,37.55397139,35.1241167,34.77561534,34.79532621,34.58956872,35.10280097,35.36002326,35.41930444,34.90869951,10.33115214,10.7075521,11.02776682,11.35303018,11.5938549,10.87699319,10.70254294,10.53435749,10.76941161,10.77852995,10.22963784,8.677237313,25.83333333
SFA1,YDL168W,55.10331457,58.3837791,63.03575251,68.22098661,78.4714748,80.32016182,79.02478198,71.55169681,69.93036981,73.21140144,81.11775501,95.82542461,32.44260249,35.03677403,38.48208108,43.74164614,53.45199518,53.72444576,52.15366176,49.7002192,50.82275712,54.82476209,54.25195704,43.69077823,25.8
AIM10,YER087W,10.25814674,9.726421054,9.159228998,8.621610693,7.978228946,7.869859389,7.992700533,8.556671956,8.008586418,7.679642021,7.447692892,7.564396616,9.299588766,9.103744779,8.979387615,9.020210845,9.680446287,9.505484161,8.128236083,6.154154828,4.302195438,3.321636444,2.520852918,1.864755065,25.8
PTM1,YKL039W,53.36197249,50.64126064,47.59583034,44.39428792,40.20816591,37.98487934,37.23780123,40.22425544,37.54688155,34.94335883,31.93409609,28.82111055,3.37632076,3.469428705,3.5583945,3.66287203,3.776835993,3.605596815,3.734098077,3.805124078,3.626268324,3.642464833,3.655797026,3.638177624,25.8
IES3,YLR052W,63.99534366,63.43729724,62.61184246,61.3948976,59.66415061,57.42072977,54.53445807,49.92059891,47.35701261,45.03687283,43.05196225,41.23471815,4.687189975,5.054065644,5.395626373,5.712985259,5.681753662,5.996490073,6.944783901,8.072740739,8.964349023,9.021573778,8.742762233,8.156861424,25.8
TCB2,YNL087W,47.15220836,47.10031901,46.93710084,46.66400946,46.02311439,45.60030869,45.11455693,44.13489474,44.87238243,45.89330733,47.44230701,49.41626596,10.78625961,10.79676796,10.84919059,10.96967832,11.25108619,11.45016875,11.72166129,11.62297043,10.43204027,10.48930257,11.38753612,13.64050697,25.8
CEX1,YOR112W,16.85935257,16.48286657,16.00025831,15.46008628,14.64775841,14.16003793,13.94135056,14.61883686,14.21028777,13.66171285,13.0132661,12.39348141,20.33228839,20.72412787,21.33271701,22.31210421,23.85749453,24.86514886,28.80276761,32.77145908,33.81485628,33.01388171,30.91440665,27.38432445,25.8
THI6,YPL214C,22.06267379,21.50795068,20.8844284,20.14781033,19.33828773,18.18701335,17.77058645,19.33196933,21.58679977,22.45808845,22.3661936,19.99134033,3.925658275,4.107945803,4.318799642,4.609736918,5.06486267,5.059864809,4.667832847,4.160343911,3.961900359,4.170581391,4.455166882,4.717107672,25.8
IMH1,YLR309C,17.30691921,17.60674909,17.98755342,18.40564552,19.08798315,19.24416157,19.17114722,19.11011321,17.74866272,17.29399496,17.53973245,19.34404608,27.8884443,27.56644251,26.92576421,25.86225852,24.13223022,21.22351076,20.06314174,19.60341517,21.19346308,20.69668123,18.77133539,14.32356782,25.76666667
